text_summary,label_id
"Description: The ESPFileUpdater library allows ESP32/ESP8266 devices to efficiently check and update files from a remote server. It requires an internet connection, a file system, and accurate system time to function properly. 🌐📂. Primary language: C++. Topics: arduino, arduino-file-io, arduino-library, esp32, esp32-arduino, esp8266, esp8266-arduino, littlefs, spiffs, updater. small codebase. 8 stars (low visibility). no forks. 2 contributors (small team). 1 commits in last 90 days (~0.33/month, very low activity). updated today. 342 days old (established). No merged pull requests recorded. 1 releases published. no open issues. No CI/CD workflows detected. detailed README (5563 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0466. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",1
"Description: The official registry of general Julia packages. Primary language: Julia. very large codebase. 710 stars (good visibility). 565 forks (widely reused project). 427 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 8.7 years old (mature repository). 293 merged pull requests. No formal releases. 185 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (29393 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7984. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",2
"Description: Peer to Peer screen sharing framework from macOS to iPadOS, visionOS, and macOS. Primary language: Swift. medium-sized codebase. 585 stars (good visibility). 52 forks (notable community interest). solo project (1 contributor). 250 commits in last 90 days (~83.33/month, high activity). updated today. 132 days old (recent). 3 merged pull requests. No formal releases. no open issues. Has CI/CD workflows configured. detailed README (4884 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 9.5789. Combined engineering signals: solo developer, automated CI/CD pipeline, some PR review activity, no formal releases, extensive documentation, open-source license, no topics declared, young and actively developed.",4
"Description: ALGO Tables Repository. Primary language: HTML. Topics: algorand, blockchain, defi. very large codebase. 8 stars (low visibility). 1 forks (very few). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 4.0 years old (mature repository). 1 merged pull requests. No formal releases. 2 open issues (issue tracker rarely used). No CI/CD workflows detected. basic README (882 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0123. Combined engineering signals: solo developer, no automated CI/CD, some PR review activity, no formal releases, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",1
"Description: 🌳 Making green your Github stats, powered by Github Actions. very large codebase. 13 stars (low visibility). 2 forks (very few). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 2.9 years old (mature repository). No merged pull requests recorded. No formal releases. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. basic README (1732 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0287. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, wiki enabled, open-source license, no topics declared, mature and currently active.",1
"Description: Tool definitions for uniget. Primary language: Shell. large codebase. 7 stars (low visibility). 5 forks (very few). 5 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 2.9 years old (mature repository). 299 merged pull requests. No formal releases. 13 open issues (active issue tracking). Has CI/CD workflows configured. basic README (738 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0226. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, open-source license, no topics declared, mature and currently active.",4
"Description: 多 Agent，一行命令。Run a multi-agent network with Claude / GPT / MiniMax — one npm install.. Primary language: JavaScript. Topics: ai-agents, bun, claude-code, codex, mcp, multi-agent, orchestration, typescript, agent-network, anthropic, claude, deepseek, llm, local-first, mcp-server, minimax, openai, sse. medium-sized codebase. 28 stars (moderate visibility). 6 forks (modest community interest). 3 contributors (small team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 57 days old (recent). 21 merged pull requests. 14 releases published. 80 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (15957 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.1724. Combined engineering signals: very small team, automated CI/CD pipeline, some PR review activity, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",4
"Description: Manage all sessions in Claude Code and Codex. Easily create new worktrees, run multiple terminals in parallel, preview edits before accepting them, make inline changes directly from diffs, and more.. Primary language: Swift. medium-sized codebase. 388 stars (good visibility). 28 forks (modest community interest). 5 contributors (medium team). 388 commits in last 90 days (~129.33/month, high activity). updated today. 134 days old (recent). 273 merged pull requests. 55 releases published. 13 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (19908 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 6.163. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",4
"Primary language: Python. medium-sized codebase. no stars. no forks. solo project (1 contributor). 112 commits in last 90 days (~37.33/month, high activity). updated today. 26 days old (very recent). No merged pull requests recorded. No formal releases. 2 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (2664 chars). GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, GitHub Pages site published, no topics declared, young and actively developed.",1
"Description: Fully Responsive Food Delivery App A sleek, mobile-first food delivery platform built with modern web technologies to ensure seamless user experience across all devices. Designed with accessibility, performance, and scalability in mind, this app empowers users to browse menus, customize orders, and track deliveries with ease.. Primary language: HTML. Topics: hacktoberfest2025, open-source, onlydust-wave, wocs, edulinkup, elusoc, nsoc. large codebase. 44 stars (moderate visibility). 233 forks (notable community interest). 104 contributors (large team). 190 commits in last 90 days (~63.33/month, high activity). updated today. 277 days old (established). 262 merged pull requests. No formal releases. 8 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (14054 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.9928. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Adding automagic typing to VSCode. Primary language: TypeScript. medium-sized codebase. 116 stars (good visibility). 21 forks (modest community interest). 3 contributors (small team). 61 commits in last 90 days (~20.33/month, high activity). updated today. 7.4 years old (mature repository). 260 merged pull requests. No formal releases. no open issues. Has CI/CD workflows configured. basic README (827 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1015. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, no formal releases, wiki enabled, open-source license, no topics declared, mature and currently active.",4
"Primary language: Python. very large codebase. 1 stars (very low visibility). no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 154 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (21 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0129. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",1
"Description: Real-time video and audio processing on Streamlit. Primary language: Python. Topics: streamlit, streamlit-webrtc, pypi, webrtc, video-streaming, video-processing, python, hacktoberfest, computer-vision. large codebase. 1703 stars (high visibility). 222 forks (notable community interest). 9 contributors (medium team). 134 commits in last 90 days (~44.67/month, high activity). updated today. 5.4 years old (mature repository). 203 merged pull requests. 130 releases published. 94 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (20159 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.9543. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Intel staging area for llvm.org contribution. Home for Intel LLVM-based projects.. Primary language: LLVM. Topics: intel, llvm, sycl, oneapi. very large codebase. 1478 stars (high visibility). 832 forks (widely reused project). 362 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 7.4 years old (mature repository). 262 merged pull requests. 1958 releases published. 818 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (3593 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.7181. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Description: An open-source AI-native operating system to define, organize, and run intelligent agent teams. Primary language: Python. Topics: agent, ai, claude-code, llm, notebooklm, chatbot, chatgpt, gemini, clawd. large codebase. 568 stars (good visibility). 97 forks (notable community interest). 40 contributors (large team). 500 commits in last 90 days (~166.67/month, high activity). updated today. 137 days old (recent). 260 merged pull requests. 68 releases published. 40 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (18840 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 9.6377. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",2
"Description: Open source agentic build system - transforms specifications into verified source code with blind adversarial review. Primary language: TypeScript. Topics: agent-sdk, ai-agents, claude-code, cli, code-review, typescript. large codebase. 65 stars (moderate visibility). 4 forks (very few). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 73 days old (recent). 62 merged pull requests. 54 releases published. no open issues. Has CI/CD workflows configured. detailed README (23994 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.8649. Combined engineering signals: solo developer, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, well-tagged with topics, young and actively developed.",4
"Description: MPC-BE & MPC Video Renderer —— Windows系统下一款经典的媒体播放器以及与其搭配使用效果更佳的视频渲染器. large codebase. 71 stars (moderate visibility). 1 forks (very few). solo project (1 contributor). 1 commits in last 90 days (~0.33/month, very low activity). updated today. 2.3 years old (mature repository). No merged pull requests recorded. 222 releases published. no open issues. Has CI/CD workflows configured. basic README (992 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.1708. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, regular release cadence, no topics declared, mature and currently active.",4
"Primary language: Python. small codebase. no stars. no forks. solo project (1 contributor). 48 commits in last 90 days (~16.0/month, moderate activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (13 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, GitHub Pages site published, no topics declared, young and actively developed.",1
"very large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.5 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, mature and currently active.",1
"Description: Open source platform for X.509 certificate based service authentication and fine grained access control in dynamic infrastructures. Athenz supports provisioning and configuration (centralized authorization) use cases as well as serving/runtime (decentralized authorization) use cases.. Primary language: Java. Topics: rbac, role-based-access-control, authorization, containers, cloud, service-identity, tls, spiffe, access-token, dynamic-infrastructures. large codebase. 990 stars (good visibility). 306 forks (notable community interest). 92 contributors (large team). 131 commits in last 90 days (~43.67/month, high activity). updated today. 9.5 years old (mature repository). 247 merged pull requests. 290 releases published. 45 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (6119 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7448. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Zeitgeist: the language-agnostic dependency checker. Primary language: Go. Topics: k8s-sig-release. medium-sized codebase. 205 stars (good visibility). 28 forks (modest community interest). 15 contributors (large team). 125 commits in last 90 days (~41.67/month, high activity). updated today. 6.8 years old (mature repository). 284 merged pull requests. 26 releases published. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (10169 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1884. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, mature and currently active.",2
"Primary language: C#. large codebase. 1177 stars (high visibility). 337 forks (notable community interest). 40 contributors (large team). 126 commits in last 90 days (~42.0/month, high activity). updated today. 2.6 years old (mature repository). 142 merged pull requests. No formal releases. 103 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (9637 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.1975. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, open-source license, no topics declared, mature and currently active.",2
"Description: Google Ink. Primary language: C++. medium-sized codebase. 80 stars (moderate visibility). 19 forks (modest community interest). 8 contributors (medium team). 132 commits in last 90 days (~44.0/month, high activity). updated today. 7.4 years old (mature repository). 223 merged pull requests. 2 releases published. 22 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (2330 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0733. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, a few releases published, wiki enabled, open-source license, no topics declared, mature and currently active.",2
"Description: A curated list of awesome claude skills. Primary language: Python. Topics: claude, claude-code, skills. large codebase. 128 stars (good visibility). 30 forks (modest community interest). 9 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 156 days old (recent). 11 merged pull requests. No formal releases. no open issues. Has CI/CD workflows configured. detailed README (5777 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 2.0127. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, no formal releases, extensive documentation, wiki enabled, GitHub Pages site published, well-tagged with topics, young and actively developed.",4
"Description: A Micropub browser extension. Primary language: HTML. Topics: indieweb, micropub, social, decentralization, blogging. medium-sized codebase. 39 stars (moderate visibility). 11 forks (modest community interest). 12 contributors (large team). 10 commits in last 90 days (~3.33/month, low activity). updated today. 9.3 years old (mature repository). 37 merged pull requests. 8 releases published. 23 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (2341 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0295. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, a few releases published, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",4
"Description: A wrapper implementation for React of the UI5 Web Components that are compliant with the SAP Fiori User Experience. Primary language: TypeScript. Topics: open-source, web-components, react, typescript, ui-components. very large codebase. 534 stars (good visibility). 113 forks (notable community interest). 50 contributors (large team). 307 commits in last 90 days (~102.33/month, high activity). updated today. 7.1 years old (mature repository). 273 merged pull requests. 345 releases published. 30 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (10920 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.4983. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Primary language: HTML. small codebase. no stars. no forks. solo project (1 contributor). 34 commits in last 90 days (~11.33/month, moderate activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (18 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, GitHub Pages site published, no topics declared, young and actively developed.",1
"Description: Operator to Manage Let's Encrypt certificates for OpenShift Clusters. Primary language: Go. Topics: osdv4. large codebase. 57 stars (moderate visibility). 85 forks (notable community interest). 65 contributors (large team). 58 commits in last 90 days (~19.33/month, moderate activity). updated today. 7.2 years old (mature repository). 222 merged pull requests. 1 releases published. 7 open issues (issue tracker rarely used). No CI/CD workflows detected. detailed README (15057 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1079. Combined engineering signals: multi-contributor team, no automated CI/CD, established PR-review workflow, a few releases published, extensive documentation, open-source license, mature and currently active.",2
"Description: ""Phoenix"", an experiment independent web-based event display for High Energy Physics.. Primary language: TypeScript. Topics: phoenix, hep, visualization, visualisation, physics, angular, typescript. very large codebase. 80 stars (moderate visibility). 97 forks (notable community interest). 40 contributors (large team). 113 commits in last 90 days (~37.67/month, high activity). updated today. 8.0 years old (mature repository). 259 merged pull requests. 51 releases published. 54 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (6122 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1212. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Monitor and visualize your Claude Code API interactions with Claude Code Proxy. Easily set up a transparent proxy and live dashboard. 🛠️🚀. Primary language: TypeScript. Topics: anthropic, anthropic-claude, auth, claude, claude-ai, claude-code, gpt, llm, mcp, ollama, ollama-api, openai, openai-api, openrouter, proxy. medium-sized codebase. 17 stars (low visibility). 5 forks (very few). 2 contributors (small team). 1 commits in last 90 days (~0.33/month, very low activity). updated today. 328 days old (established). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (6556 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1337. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",1
"Description: A fully open source biomolecular structure prediction model based on AlphaFold3. Primary language: Python. very large codebase. 739 stars (good visibility). 121 forks (notable community interest). 66 contributors (large team). 254 commits in last 90 days (~84.67/month, high activity). updated today. 218 days old (established). 117 merged pull requests. 5 releases published. 41 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (7504 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 7.8539. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",2
"Description: Application for hosting, playing and casting Elden Ring bingo races. Primary language: C#. medium-sized codebase. 32 stars (moderate visibility). 12 forks (modest community interest). 4 contributors (medium team). 53 commits in last 90 days (~17.67/month, moderate activity). updated today. 3.2 years old (mature repository). 21 merged pull requests. 29 releases published. no open issues. No CI/CD workflows detected. detailed README (10582 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0759. Combined engineering signals: multi-contributor team, no automated CI/CD, some PR review activity, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",4
"Description: 🧩 Accelerate your browser extension development. Built on Rsbuild — fast, simple, and free. Primary language: TypeScript. Topics: add-on, browser-extension, chrome, chrome-extension, firefox, firefox-addon, hmr, rsbuild, chromium, cross-browser, firefox-extension, manifest-v3. medium-sized codebase. 110 stars (good visibility). 2 forks (very few). 2 contributors (small team). 43 commits in last 90 days (~14.33/month, moderate activity). updated today. 67 days old (recent). 11 merged pull requests. 9 releases published. 3 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (3615 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.2941. Combined engineering signals: very small team, no automated CI/CD, some PR review activity, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",1
"Description: MCWW: Additional non-node based UI for ComfyUI focused on inference. Stable UI states; presets; and advanced queue. Based on Gradio. Primary language: Python. Topics: ai, comfyui, comfyui-nodes, gradio, artificial-intelligence, generative-ai, image-edit, image-generation, video-generation, audio-generation, music-generation, pwa. large codebase. 128 stars (good visibility). 9 forks (modest community interest). solo project (1 contributor). 423 commits in last 90 days (~141.0/month, high activity). updated today. 261 days old (established). 7 merged pull requests. No formal releases. 11 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (4251 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.0458. Combined engineering signals: solo developer, automated CI/CD pipeline, some PR review activity, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",4
"Description: A complete BattleScribe and New Recruit data repository for Warhammer Fantasy Battles 6th Edition. Includes all official and experimental rules, FAQs, and community contributions.. Primary language: HTML. Topics: 6th-edition, battlescribe, llm-training-data, wargaming, warhammer-fantasy, whfb, direwolf-faq, karak-norn, new-recruit, rules-as-written, wargaming-rules. large codebase. 6 stars (low visibility). 2 forks (very few). 2 contributors (small team). 164 commits in last 90 days (~54.67/month, high activity). updated today. 165 days old (recent). No merged pull requests recorded. 3 releases published. 10 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (10299 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0964. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, a few releases published, extensive documentation, wiki enabled, well-tagged with topics, young and actively developed.",1
"Description: {{style}} element modifier for ember.js. Primary language: JavaScript. Topics: ember, ember-addon, hacktoberfest, ember-modifier. medium-sized codebase. 38 stars (moderate visibility). 14 forks (modest community interest). 15 contributors (large team). 103 commits in last 90 days (~34.33/month, high activity). updated today. 7.2 years old (mature repository). 254 merged pull requests. 19 releases published. 13 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (3074 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0395. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Allow users to search and access your files from a webbrowser.. Primary language: C. small codebase. 54 stars (moderate visibility). 9 forks (modest community interest). solo project (1 contributor). 19 commits in last 90 days (~6.33/month, low activity). updated today. 1.0 years old (mature repository). No merged pull requests recorded. 2 releases published. 5 open issues (active issue tracking). No CI/CD workflows detected. detailed README (11180 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.3433. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",1
"Description: Modern super user interface implementation on Android.. Primary language: Java. Topics: zygisk, shizuku, shizuku-api, sui, android, root. medium-sized codebase. 439 stars (good visibility). 13 forks (modest community interest). 9 contributors (medium team). 64 commits in last 90 days (~21.33/month, high activity). updated today. 184 days old (established). 37 merged pull requests. 1 releases published. 2 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (12778 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 4.8865. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, a few releases published, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",4
"Description: Plugin-first conductor for multi-agent code work. Compile a plan into slices, run each in an isolated worktree, fall through Claude → Codex → Gemini.. Primary language: Go. Topics: ai-agents, claude, cli, codex, developer-tools, gemini, golang, multi-agent. medium-sized codebase. 1 stars (very low visibility). no forks. 2 contributors (small team). 198 commits in last 90 days (~66.0/month, high activity). updated today. 51 days old (recent). 62 merged pull requests. 17 releases published. 2 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (21375 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0385. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, young and actively developed.",4
"Description: 一站式咖啡小工具，支持辅助冲煮、豆仓管理与品鉴记录功能。. Primary language: TypeScript. Topics: coffee. large codebase. 25 stars (moderate visibility). 4 forks (very few). 3 contributors (small team). 177 commits in last 90 days (~59.0/month, high activity). updated today. 173 days old (recent). No merged pull requests recorded. 14 releases published. 14 open issues (heavy issue activity). Has CI/CD workflows configured. basic README (1811 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.3333. Combined engineering signals: very small team, automated CI/CD pipeline, no visible PR-review workflow, regular release cadence, wiki enabled, open-source license, young and actively developed.",4
"large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 67 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (18 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",1
"Description: This repo will contains all the code for a multi-agents solution for express orders. Primary language: Python. very small codebase. 1 stars (very low visibility). no forks. solo project (1 contributor). 20 commits in last 90 days (~6.67/month, low activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (6055 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",1
"Description: My journey of developing a current-gen 3D game engine with Metal-cpp and Vulkan. Primary language: C++. Topics: 3d-game-engine, 3d-graphics, metal, modern-cpp, raytracing, vulkan. very large codebase. 20 stars (low visibility). no forks. 2 contributors (small team). 44 commits in last 90 days (~14.67/month, moderate activity). updated today. 2.2 years old (mature repository). 34 merged pull requests. 1 releases published. 10 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (5096 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0508. Combined engineering signals: very small team, automated CI/CD pipeline, some PR review activity, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",4
"large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 38 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, GitHub Pages site published, no topics declared, young and actively developed.",1
"Description: 本项目分享了北京工业大学BDIC都柏林学院软件工程专业的相关课程资料与经验分享。希望对你们有所帮助❤️，如果喜欢的话记得给个star🌟. Primary language: Python. very large codebase. 18 stars (low visibility). 2 forks (very few). 5 contributors (medium team). 90 commits in last 90 days (~30.0/month, high activity). updated today. 307 days old (established). No merged pull requests recorded. No formal releases. no open issues. Has CI/CD workflows configured. detailed README (8979 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1299. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",1
